Date,Is_Rebalance_Date,Scrip,Sector,Close,Price_252d_Ago,Price_50d_Ago,Price_20d_Ago,Return_252d_%,Return_50d_%,Return_20d_%,Rank_252d,Rank_50d,Rank_20d,Has_252d_Data,Combined_Score_%,Overall_Rank,In_Portfolio,Sharpe_252d,RSI_14,Volatility_%,EMA200,Above_EMA200
2025-02-07,,BANKBEES,ETF - Bank,514.53,469.24,533.6,493.83,9.65,-3.57,4.19,6,19,10,YES,3.42,5,,,,,,
2025-02-07,,NIFTYBEES,ETF - Top 50,263.75,241.3,269.88,258.4,9.3,-2.27,2.07,7,16,19,YES,3.03,6,,,,,,
2025-02-07,,JUNIORBEES,ETF - Next 50,679.71,594.92,754.98,660.91,14.25,-9.97,2.84,4,36,13,YES,2.38,7,YES,,,,,
2025-02-07,,MNC,ETF - MNC,27.58,24.48,29.28,27.51,12.66,-5.81,0.25,5,30,34,YES,2.37,8,,,,,,
2025-02-07,,CPSEETF,ETF - CPSE,82.79,77.58,91.63,80.27,6.72,-9.65,3.14,9,34,11,YES,0.07,9,YES,,,,,
2025-02-07,,HDFCSML250,ETF - SmallCap,161.24,152.82,177.58,163.07,5.51,-9.2,-1.12,10,33,41,YES,-1.6,10,,,,,,
2025-02-07,,ICICIB22,ETF - Bharat 22 Index,101.55,98.34,113.24,100.82,3.26,-10.32,0.72,11,38,30,YES,-2.11,11,YES,,,,,
2025-02-07,,PSUBNKBEES,ETF - PSU Bank,69.0,73.54,75.63,65.59,-6.17,-8.77,5.2,12,32,6,YES,-3.25,12,,,,,,
2025-02-07,,FINIETF,ETF - Fin Services Ex-Bank,26.03,,25.68,24.41,,1.36,6.64,22,5,3,NO,4.0,13,,,,,,
2025-02-07,,AUTOBEES,ETF - Auto,238.98,,239.02,229.07,,-0.02,4.33,15,8,9,NO,2.15,14,,,,,,
2025-02-07,,CONSUMER,ETF - New Age Consumption,11.12,,,10.9,,,2.02,19,44,20,NO,2.02,15,,,,,,
2025-02-07,,LTGILTBEES,ETF - Fixed Income,27.55,,27.02,27.09,,1.96,1.7,32,3,22,NO,1.83,16,,,,,,
2025-02-07,,PVTBANIETF,ETF - Pvt Bank,24.93,,25.37,23.84,,-1.73,4.57,44,13,8,NO,1.42,17,,,,,,
2025-02-07,,METALIETF,ETF - Metal,8.58,,9.03,7.97,,-4.98,7.65,34,24,2,NO,1.34,18,,,,,,
2025-02-07,,BFSI,ETF - Fin Services,24.03,,24.58,22.96,,-2.24,4.66,16,15,7,NO,1.21,19,,,,,,
2025-02-07,,LIQUIDCASE,ETF - Liquid Assets,106.94,,105.67,106.44,,1.2,0.47,30,6,33,NO,0.84,20,,,,,,
2025-02-07,,COMMOIETF,ETF - Commodities,81.84,,85.94,77.02,,-4.77,6.26,17,21,4,NO,0.74,21,,,,,,
2025-02-07,,LOWVOLIETF,ETF - Top 100,21.02,,21.08,20.74,,-0.28,1.35,31,10,24,NO,0.53,22,,,,,,
2025-02-07,,HEALTHIETF,ETF - Healthcare,145.33,,143.78,145.44,,1.08,-0.08,27,7,37,NO,0.5,23,,,,,,
2025-02-07,,CONSUMBEES,ETF - Consumption,123.98,,126.46,121.02,,-1.96,2.45,18,14,18,NO,0.24,24,,,,,,
2025-02-07,,PHARMABEES,ETF - Pharma,22.49,,22.68,22.3,,-0.84,0.85,43,12,29,NO,0.01,25,,,,,,
2025-02-07,,ESG,ETF - Nifty 100 ESG Sector Leaders,39.54,,40.86,38.56,,-3.23,2.54,21,18,17,NO,-0.34,26,,,,,,
2025-02-07,,HDFCGROWTH,ETF - Nifty Growth Sectors 15,121.89,,122.12,123.27,,-0.19,-1.12,26,9,40,NO,-0.65,27,,,,,,
2025-02-07,,TOP10ADD,ETF - Top 10,93.03,,95.23,92.2,,-2.31,0.9,45,17,28,NO,-0.7,28,,,,,,
2025-02-07,,GROWWEV,ETF - EV and New Age Automotive,29.1,,30.56,28.23,,-4.78,3.08,24,22,12,NO,-0.85,29,,,,,,
2025-02-07,,MAKEINDIA,ETF - Manufacturing,135.53,,142.74,131.96,,-5.05,2.71,33,26,14,NO,-1.17,30,,,,,,
2025-02-07,,INFRAIETF,ETF - Infrastructure,84.74,,89.25,82.59,,-5.05,2.6,28,27,15,NO,-1.23,31,,,,,,
2025-02-07,,ITBEES,ETF - IT,46.32,,46.46,47.39,,-0.3,-2.26,29,11,44,NO,-1.28,32,,,,,,
2025-02-07,,MID150BEES,ETF - MidCap,203.4,,215.31,200.51,,-5.53,1.44,35,28,23,NO,-2.05,33,,,,,,
2025-02-07,,OILIETF,ETF - Oil and Gas,10.59,,11.15,10.52,,-5.02,0.67,42,25,31,NO,-2.18,34,,,,,,
2025-02-07,,MULTICAP,ETF - Multicap,15.06,,15.97,14.9,,-5.7,1.07,41,29,27,NO,-2.31,35,,,,,,
2025-02-07,,DIVOPPBEES,ETF - Dividend Opportunities 50,77.76,,83.08,77.78,,-6.4,-0.03,20,31,35,NO,-3.21,36,,,,,,
2025-02-07,,FMCGIETF,ETF - FMCG,58.02,,60.98,59.2,,-4.85,-1.99,23,23,42,NO,-3.42,37,,,,,,
2025-02-07,,MOREALTY,ETF - Realty,91.84,,102.1,90.27,,-10.05,1.74,40,37,21,NO,-4.15,38,,,,,,
2025-02-07,,ABSLPSE,ETF - PSE,9.08,,10.23,8.85,,-11.24,2.6,13,39,16,NO,-4.32,39,,,,,,
2025-02-07,,MODEFENCE,ETF - Defence,65.12,,73.38,64.7,,-11.26,0.65,37,40,32,NO,-5.3,40,,,,,,
2025-02-07,,MIDSMALL,ETF - MidSmallCap,46.69,,51.83,47.05,,-9.92,-0.77,36,35,39,NO,-5.34,41,,,,,,
2025-02-07,,MOM30IETF,ETF - Top 200,30.68,,34.94,30.7,,-12.19,-0.07,38,41,36,NO,-6.13,42,,,,,,
2025-02-07,,MOMENTUM50,ETF - Top 500,51.19,,59.33,51.33,,-13.72,-0.27,39,43,38,NO,-7.0,43,,,,,,
2025-02-07,,ALPHA,ETF - Alpha,47.02,,54.13,48.02,,-13.14,-2.08,14,42,43,NO,-7.61,44,,,,,,
2025-02-07,,GROWWRAIL,ETF - Railways PSU,36.28,,,,,,,25,45,45,NO,,45,,,,,,
2025-02-10,,GOLDBEES,ETF - GOLD,72.52,52.98,63.76,66.04,36.88,13.74,9.81,1,1,1,YES,20.14,1,YES,,,,,
2025-02-10,,SILVERBEES,ETF - SILVER,92.95,69.22,86.04,86.27,34.28,8.03,7.74,2,2,2,YES,16.69,2,,,,,,
2025-02-10,,TNIDETF,ETF - Digital,93.76,77.4,99.04,93.37,21.14,-5.33,0.42,3,21,19,YES,5.41,3,YES,,,,,
2025-02-10,,GILT5YBEES,ETF - Fixed Income,59.51,54.77,58.8,58.72,8.65,1.21,1.35,8,4,9,YES,3.74,4,,,,,,
2025-02-10,,BANKBEES,ETF - Bank,513.33,466.37,534.34,500.61,10.07,-3.93,2.54,6,17,5,YES,2.89,5,,,,,,
2025-02-10,,NIFTYBEES,ETF - Top 50,261.9,240.24,271.38,259.26,9.02,-3.49,1.02,7,16,13,YES,2.18,6,,,,,,
2025-02-10,,MNC,ETF - MNC,27.24,24.3,29.42,27.51,12.1,-7.41,-0.98,5,28,24,YES,1.24,7,,,,,,
2025-02-10,,JUNIORBEES,ETF - Next 50,667.31,592.28,759.95,674.62,12.67,-12.19,-1.08,4,36,26,YES,-0.2,8,YES,,,,,
2025-02-10,,CPSEETF,ETF - CPSE,80.63,79.19,91.54,82.47,1.82,-11.92,-2.23,10,34,33,YES,-4.11,9,YES,,,,,
2025-02-10,,HDFCSML250,ETF - SmallCap,157.71,152.29,179.13,165.29,3.56,-11.96,-4.59,9,35,43,YES,-4.33,10,,,,,,
2025-02-10,,ICICIB22,ETF - Bharat 22 Index,99.88,99.52,113.06,102.91,0.36,-11.66,-2.94,11,33,39,YES,-4.75,11,YES,,,,,
2025-02-10,,PSUBNKBEES,ETF - PSU Bank,68.3,73.06,75.81,68.51,-6.52,-9.91,-0.31,12,32,21,YES,-5.58,12,,,,,,
2025-02-10,,LTGILTBEES,ETF - Fixed Income,27.51,,27.13,27.14,,1.4,1.36,32,3,8,NO,1.38,13,,,,,,
2025-02-10,,FINIETF,ETF - Fin Services Ex-Bank,25.64,,25.73,25.11,,-0.35,2.11,22,6,6,NO,0.88,14,,,,,,
2025-02-10,,LIQUIDCASE,ETF - Liquid Assets,106.95,,105.69,106.47,,1.19,0.45,30,5,18,NO,0.82,15,,,,,,
2025-02-10,,PVTBANIETF,ETF - Pvt Bank,24.91,,25.49,24.1,,-2.28,3.36,44,11,3,NO,0.54,16,,,,,,
2025-02-10,,BFSI,ETF - Fin Services,23.99,,24.65,23.29,,-2.68,3.01,16,14,4,NO,0.16,17,,,,,,
2025-02-10,,LOWVOLIETF,ETF - Top 100,20.85,,21.22,20.68,,-1.74,0.82,31,8,17,NO,-0.46,18,,,,,,
2025-02-10,,AUTOBEES,ETF - Auto,235.91,,241.1,233.42,,-2.15,1.07,15,10,12,NO,-0.54,19,,,,,,
2025-02-10,,TOP10ADD,ETF - Top 10,92.87,,95.41,92.09,,-2.66,0.85,45,13,16,NO,-0.91,20,,,,,,
2025-02-10,,CONSUMER,ETF - New Age Consumption,10.91,,,11.03,,,-1.09,19,44,27,NO,-1.09,21,,,,,,
2025-02-10,,ITBEES,ETF - IT,45.93,,46.74,46.28,,-1.73,-0.76,29,7,22,NO,-1.24,22,,,,,,
2025-02-10,,HDFCGROWTH,ETF - Nifty Growth Sectors 15,120.98,,123.22,122.22,,-1.82,-1.01,26,9,25,NO,-1.42,23,,,,,,
